region_id,population,population_rounded,target_population,population_ratio,area_m2,area_sqmi,population_density_per_sqmi,centroid_x,centroid_y,centroid_lon,centroid_lat
area_pop_003144,3793.6235414342323,3794,8432.079434167574,0.44990367691059874,77699643.31007993,29.99999999999997,126.45411804780787,140664.27679477117,209578.96389230085,-75.87795378351511,38.87969212220773
area_pop_003145,4781.462568584331,4781,8432.079434167574,0.5670561580823584,303514.2316799957,0.11718749999999835,40801.813918586864,36264.69854760241,209854.4245209213,-77.0817695600759,38.89208657023325
area_pop_003146,4338.969092108952,4339,8432.079434167574,0.514578773360109,303514.2316799957,0.11718749999999835,37025.869585996916,36815.619804843416,209854.4245209213,-77.0754160229299,38.892064963795505
area_pop_003147,3088.056733084369,3088,8432.079434167574,0.36622718715994,303514.2316799957,0.11718749999999835,26351.417455653656,43977.59614897636,209854.4245209213,-76.99282039254318,38.89175443626812
area_pop_003148,2713.0024545160854,2713,8432.079434167574,0.32174773443461,303514.2316799957,0.11718749999999835,23150.95427853759,44528.517406217354,209854.4245209213,-76.9864669115438,38.89172826925009
area_pop_003149,1831.4083104463518,1831,8432.079434167574,0.2171953341693289,1214056.9267199829,0.4687499999999934,3907.004395618939,24419.891516920998,210129.8851495418,-77.21836215041957,38.89495499381248
area_pop_003150,3004.1728808309795,3004,8432.079434167574,0.35627900617939984,1214056.9267199829,0.4687499999999934,6408.902145772847,25521.734031402997,210129.8851495418,-77.20565453104892,38.89492546196437
area_pop_003151,3435.0350120110916,3435,8432.079434167574,0.4073769749004034,1214056.9267199829,0.4687499999999934,7328.074692290432,31030.946603812958,210129.8851495418,-77.14211659499075,38.89475825643716
area_pop_003152,3681.214471060544,3681,8432.079434167574,0.43657255601078887,1214056.9267199829,0.4687499999999934,7853.257538262605,32132.789118294942,210129.8851495418,-77.12940904300123,38.894720906085595
area_pop_003153,5379.2277382124885,5379,8432.079434167574,0.6379479439455178,1214056.9267199829,0.4687499999999934,11475.685841520137,33234.63163277694,210129.8851495418,-77.11670150377343,38.89468225265601
area_pop_003154,3572.3539093595846,3572,8432.079434167574,0.42366226946156044,1214056.9267199829,0.4687499999999934,7621.0216733005545,34336.47414725893,210129.8851495418,-77.10399397774495,38.89464229615026
area_pop_003155,6349.005468666187,6349,8432.079434167574,0.7529584509058849,1214056.9267199829,0.4687499999999934,13544.54499982139,35438.31666174092,210129.8851495418,-77.09128646535335,38.89460103657024
area_pop_003156,3278.8320949110457,3279,8432.079434167574,0.38885213552720005,1214056.9267199829,0.4687499999999934,6994.841802476996,37642.00169070491,210129.8851495418,-77.06587148323106,38.89451460819539
area_pop_003157,5357.936051680686,5358,8432.079434167574,0.635422862594229,1214056.9267199829,0.4687499999999934,11430.263576918958,38743.84420518689,210129.8851495418,-77.05316401437551,38.894469439404666
area_pop_003158,2914.1032151288555,2914,8432.079434167574,0.34559722045793795,1214056.9267199829,0.4687499999999934,6216.753525608313,39845.68671966888,210129.8851495418,-77.04045656090709,38.89442296754794
area_pop_003159,1494.2080057808712,1494,8432.079434167574,0.17720516243314796,1214056.9267199829,0.4687499999999934,3187.6437456659037,40947.52923415088,210129.8851495418,-77.02774912326339,38.89437519262748
area_pop_003160,2085.967490087576,2086,8432.079434167574,0.2473847057980788,1214056.9267199829,0.4687499999999934,4450.063978853558,42049.37174863288,210129.8851495418,-77.01504170188194,38.89432611464549
area_pop_003161,6856.081125823324,6856,8432.079434167574,0.8130949405008975,1214056.9267199829,0.4687499999999934,14626.306401756632,43151.21426311487,210129.8851495418,-77.00233429720029,38.89427573360438
area_pop_003162,7004.286053444346,7004,8432.079434167574,0.8306712606456629,1214056.9267199829,0.4687499999999934,14942.476914014816,45354.899292078844,210129.8851495418,-76.97691953968665,38.894171062354424
area_pop_003163,1170.0884415630444,1170,8432.079434167574,0.13876629729337425,1214056.9267199829,0.4687499999999934,2496.1886753345298,46456.74180656085,210129.8851495418,-76.9642121877297,38.894116772150596
area_pop_003164,4716.397399013002,4716,8432.079434167574,0.5593397732831736,1214056.9267199829,0.4687499999999934,10061.647784561212,47558.584321042836,210129.8851495418,-76.95150485422276,38.89406117889761
area_pop_003165,6160.796429909038,6161,8432.079434167574,0.7306378548741981,1214056.9267199829,0.4687499999999934,13143.032383806134,48660.426835524835,210129.8851495418,-76.93879753960333,38.894004282598175
area_pop_003166,4728.629033144637,4729,8432.079434167574,0.5607903803638034,1214056.9267199829,0.4687499999999934,10087.741937375367,49762.26935000682,210129.8851495418,-76.92609024430895,38.89394608325499
area_pop_003167,3955.9305774087884,3956,8432.079434167574,0.4691524324805324,1214056.9267199829,0.4687499999999934,8439.318565138867,50864.11186448881,210129.8851495418,-76.91338296877714,38.89388658087081
area_pop_003168,2568.1882975586,2568,8432.079434167574,0.3045735417472541,1214056.9267199829,0.4687499999999934,5478.801701458424,51965.95437897081,210129.8851495418,-76.90067571344542,38.893825775448526
area_pop_003169,2000.1541770629728,2000,8432.079434167574,0.2372077009803965,303514.2316799957,0.11718749999999835,17067.98231093761,36264.69854760241,210405.34577816233,-77.08174211956809,38.8970518972036
area_pop_003170,2626.715965573204,2627,8432.079434167574,0.31151461345697307,303514.2316799957,0.11718749999999835,22414.642906224988,36815.619804843416,210405.34577816233,-77.0753881655709,38.89703028945357
area_pop_003171,2991.4821610149947,2991,8432.079434167574,0.35477395396599676,303514.2316799957,0.11718749999999835,25527.31444066165,43977.59614897636,210405.34577816233,-76.9927871161883,38.89671974306571
area_pop_003172,2911.7060743302172,2912,8432.079434167574,0.3453129322444132,303514.2316799957,0.11718749999999835,24846.558500951538,44528.517406217354,210405.34577816233,-76.9864332183488,38.89669357445838
area_pop_003173,949.9409864450599,950,8432.079434167574,0.11265797409305826,4856227.706879998,1.8749999999999991,506.6351927706989,-8084.462660297782,210680.8064067828,-77.59324553258412,38.90020530773348
area_pop_003174,1957.0673743975658,1957,8432.079434167574,0.23209783419109478,4856227.706879998,1.8749999999999991,1043.769266345369,-5880.777631333796,210680.8064067828,-77.56782841916336,38.90022182485534
area_pop_003175,3865.4268721444914,3865,8432.079434167574,0.458419171963848,4856227.706879998,1.8749999999999991,2061.560998477063,-3677.0926023698116,210680.8064067828,-77.54241129639816,38.90023312924616
area_pop_003176,5387.7429328464295,5388,8432.079434167574,0.6389578009683817,4856227.706879998,1.8749999999999991,2873.462897518097,-1473.4075734058265,210680.8064067828,-77.51699416779012,38.90023922090378
area_pop_003177,7602.0068648644165,7602,8432.079434167574,0.901557785860078,4856227.706879998,1.8749999999999991,4054.403661261024,730.2774555581586,210680.8064067828,-77.49157703684087,38.90024009982706
area_pop_003178,2236.399674614432,2236,8432.079434167574,0.2652251668256743,4856227.706879998,1.8749999999999991,1192.7464931276977,2933.962484522144,210680.8064067828,-77.466159907052,38.90023576601579
area_pop_003179,1701.7660660800561,1702,8432.079434167574,0.2018204500285352,4856227.706879998,1.8749999999999991,907.6085685760304,5137.647513486128,210680.8064067828,-77.44074278192515,38.900226219470845
area_pop_003180,8168.472139719098,8168,8432.079434167574,0.9687375698359394,4856227.706879998,1.8749999999999991,4356.518474516854,7341.332542450114,210680.8064067828,-77.41532566496194,38.90021146019401
area_pop_003181,4697.712679793816,4698,8432.079434167574,0.5571238644596072,4856227.70688,1.875,2505.446762556702,9545.017571414099,210680.80640678282,-77.38990855966397,38.90019148818812
area_pop_003182,2736.232118374047,2736,8432.079434167574,0.3245026496413896,4856227.706879996,1.8749999999999982,1459.3237964661598,11748.702600378085,210680.80640678282,-77.36449146953281,38.90016630345703
area_pop_003183,2241.226724071503,2241,8432.079434167574,0.2657976293474944,4856227.706879996,1.8749999999999982,1195.3209195048028,13952.38762934207,210680.80640678282,-77.33907439807008,38.900135906005495
area_pop_003184,2037.131896791925,2037,8432.079434167574,0.24159306286149018,4856227.706879996,1.8749999999999982,1086.4703449556944,16156.072658306053,210680.80640678282,-77.31365734877733,38.90010029583937
area_pop_003185,6735.636350338433,6736,8432.079434167574,0.7988108274982568,4856227.706879996,1.8749999999999982,3592.3393868471676,18359.757687270037,210680.80640678282,-77.28824032515612,38.900059472965474
area_pop_003186,7039.0137878537835,7039,8432.079434167574,0.8347897861743382,4856227.706880004,1.8750000000000016,3754.140686855348,20563.44271623402,210680.80640678282,-77.26282333070796,38.900013437391586
area_pop_003187,7497.45965088202,7497,8432.079434167574,0.8891590395248902,4856227.706880004,1.8750000000000016,3998.6451471370738,22767.127745198013,210680.80640678282,-77.23740636893439,38.899962189126526
area_pop_003188,7659.879797980623,7660,8432.079434167574,0.9084212094755743,4856227.706879996,1.8749999999999982,4085.2692255896695,27174.49780312598,210680.80640678282,-77.18657255741682,38.89984405456309
area_pop_003189,10199.123609149587,10199,8432.079434167574,1.2095620883054996,4856227.706879996,1.8749999999999982,5439.532591546451,29378.18283208997,210680.80640678282,-77.16115571467571,38.899777168287294
area_pop_003190,9689.80450837417,9690,8432.079434167574,1.1491595381692181,4856227.706879996,1.8749999999999982,5167.895737799563,53618.718150693785,210680.80640678282,-76.88157429569483,38.89869738814638
area_pop_003191,7778.219009140249,7778,8432.079434167574,0.9224556136914672,4856227.706879996,1.8749999999999982,4148.3834715414705,55822.40317965778,210680.80640678282,-76.85615824419519,38.898567951248346
area_pop_003192,9666.135478732365,9666,8432.079434167574,1.1463525165055113,4856227.706879996,1.8749999999999982,5155.272255323933,58026.08820862175,210680.80640678282,-76.83074228138854,38.89843330193559
area_pop_003193,6646.463472205809,6646,8432.079434167574,0.7882353960369156,4856227.706879996,1.8749999999999982,3544.780518509768,60229.77323758574,210680.80640678282,-76.80532641077555,38.898293440233914
area_pop_003194,4345.47117577486,4345,8432.079434167574,0.5153498860751483,4856227.706879996,1.8749999999999982,2317.5846270799275,62433.45826654972,210680.80640678282,-76.7799106358568,38.898148366170034
area_pop_003195,3921.70786147815,3922,8432.079434167574,0.46509379947098495,4856227.706879996,1.8749999999999982,2091.577526121682,64637.14329551372,210680.80640678282,-76.75449496013279,38.89799807977173
area_pop_003196,2321.032069204916,2321,8432.079434167574,0.2752621209662562,303514.2316799957,0.11718749999999835,19806.140323882228,38468.3835765664,210956.26703540332,-77.05629721400446,38.90192880891964
area_pop_003197,4935.143238393349,4935,8432.079434167574,0.5852818722740784,303514.2316799957,0.11718749999999835,42113.22230095717,39019.3048338074,210956.26703540332,-77.04994285805539,38.901905896670414
