site_no,facility_id,generator_id,registration_no,full_address,street_address,city,zipcode,stack_height,generation_budget_mw,generation_budget_method,generation_budget_source_id,pm25_budget_lb_per_hour,pm25_budget_method,pm25_budget_source_id,pm25_lb_per_mwh,pm25_factor_method,pm25_factor_source_id,observed_capacity_mw,observed_pm25_budget_lb_per_hour,observed_pm25_lb_per_mwh,imputation_tier,is_assumption,is_upper_bound,source_url,local_pdf_path,notes,generation_budget_mwh,lon,lat,geocode_match,geocode_match_type,geocode_address,matrix_index,region_id
VA_DEQ_73160_SITE_01,deq_va_deq_73160_site_01,deq_va_deq_73160_site_01_gensets,73160,"21110 Ridgetop Circle Sterling, Virginia 20166",21110 Ridgetop Circle,Sterling,20166,15m,57.1565789472,imputed_from_pm25_budget_divided_by_pm25_factor,pm25_budget_and_factor,0.819634703196,imputed_city_median_pm25_budget,city_median_pm25_budget,0.0143401637798,imputed_global_median_observed_pm25_lb_per_mwh,deq_emission_factors_observed_median,,,,4,True,True,https://www.deq.virginia.gov/news-info/shortcuts/permits/air/issued-air-permits-for-data-centers,data/raw/deq/pdfs/73160-6_21110_Ridgetop_Circle_LLC.pdf,At least one headline value is imputed from global observed medians for smoke/central baseline coverage.,57.1565789472,-77.41360967789,39.024647380528,True,Exact,"21110 RIDGETOP CIR, STERLING, VA, 20166",3678,area_pop_003678
VA_DEQ_73160_SITE_02,deq_va_deq_73160_site_02,deq_va_deq_73160_site_02_gensets,73160,"45901 Nokes Boulevard Sterling, Virginia 20166",45901 Nokes Boulevard,Sterling,20166,15m,57.1565789472,imputed_from_pm25_budget_divided_by_pm25_factor,pm25_budget_and_factor,0.819634703196,imputed_city_median_pm25_budget,city_median_pm25_budget,0.0143401637798,imputed_global_median_observed_pm25_lb_per_mwh,deq_emission_factors_observed_median,,,,4,True,True,https://www.deq.virginia.gov/news-info/shortcuts/permits/air/issued-air-permits-for-data-centers,data/raw/deq/pdfs/73160-6_21110_Ridgetop_Circle_LLC.pdf,At least one headline value is imputed from global observed medians for smoke/central baseline coverage.,57.1565789472,-77.413809568114,39.024107562721,True,Exact,"45901 NOKES BLVD, STERLING, VA, 20166",3678,area_pop_003678
VA_DEQ_73160_SITE_03,deq_va_deq_73160_site_03,deq_va_deq_73160_site_03_gensets,73160,"45845 Nokes Boulevard Sterling, Virginia 20166",45845 Nokes Boulevard,Sterling,20166,15m,57.1565789472,imputed_from_pm25_budget_divided_by_pm25_factor,pm25_budget_and_factor,0.819634703196,imputed_city_median_pm25_budget,city_median_pm25_budget,0.0143401637798,imputed_global_median_observed_pm25_lb_per_mwh,deq_emission_factors_observed_median,,,,4,True,True,https://www.deq.virginia.gov/news-info/shortcuts/permits/air/issued-air-permits-for-data-centers,data/raw/deq/pdfs/73160-6_21110_Ridgetop_Circle_LLC.pdf,At least one headline value is imputed from global observed medians for smoke/central baseline coverage.,57.1565789472,-77.415789756062,39.024668630344,True,Exact,"45845 NOKES BLVD, STERLING, VA, 20166",3678,area_pop_003678
VA_DEQ_73162_SITE_01,deq_va_deq_73162_site_01,deq_va_deq_73162_site_01_gensets,73162,"1780 Business Center Drive Reston, VA 20190",1780 Business Center Drive,Reston,20190,15m,9.07499999995,imputed_from_pm25_budget_divided_by_pm25_factor,pm25_budget_and_factor,0.130136986301,imputed_city_median_pm25_budget,city_median_pm25_budget,0.0143401637798,imputed_global_median_observed_pm25_lb_per_mwh,deq_emission_factors_observed_median,,,,4,True,True,https://www.deq.virginia.gov/news-info/shortcuts/permits/air/issued-air-permits-for-data-centers,"data/raw/deq/pdfs/73162-3_Digital_Realty_-_Lemur_Properties,_LLC_(VA3).pdf",At least one headline value is imputed from global observed medians for smoke/central baseline coverage.,9.07499999995,-77.326073284962,38.949207919346,True,Exact,"1780 BUS CENTER DR, RESTON, VA, 20190",3355,area_pop_003355
VA_DEQ_73170_SITE_01,deq_va_deq_73170_site_01,deq_va_deq_73170_site_01_gensets,73170,"470 Spring Park Place Herndon, Fairfax County, Virginia 20170",470 Spring Park Place,Herndon,20170,15m,57.1565789472,imputed_from_pm25_budget_divided_by_pm25_factor,pm25_budget_and_factor,0.819634703196,imputed_city_median_pm25_budget,city_median_pm25_budget,0.0143401637798,imputed_global_median_observed_pm25_lb_per_mwh,deq_emission_factors_observed_median,,,,4,True,True,https://www.deq.virginia.gov/news-info/shortcuts/permits/air/issued-air-permits-for-data-centers,data/raw/deq/pdfs/73170-1_RREEF_America_REIT_II_Corp._VVV.pdf,At least one headline value is imputed from global observed medians for smoke/central baseline coverage.,57.1565789472,-77.377919896955,38.962401103314,True,Exact,"470 SPRINGPARK PL, HERNDON, VA, 20170",3467,area_pop_003467
VA_DEQ_73180_SITE_01,deq_va_deq_73180_site_01,deq_va_deq_73180_site_01_gensets,73180,8217 Linton Hall Road Bristow VA 20136,8217 Linton Hall Road,Bristow,20136,15m,388.47368421,imputed_from_pm25_budget_divided_by_pm25_factor,pm25_budget_and_factor,5.57077625571,imputed_from_pm10_budget_conservative_upper_bound,deq_permit_73180,0.0143401637798,imputed_global_median_observed_pm25_lb_per_mwh,deq_emission_factors_observed_median,,,,4,True,True,https://www.deq.virginia.gov/news-info/shortcuts/permits/air/issued-air-permits-for-data-centers,data/raw/deq/pdfs/73180-4_Digital_Realty_-_Porpoise_Ventures_LLC_(VA4).pdf,At least one headline value is imputed from global observed medians for smoke/central baseline coverage.,388.47368421,-77.596293898288,38.775816305455,True,Exact,"8217 LINTON HALL RD, BRISTOW, VA, 20136",2716,area_pop_002716
VA_DEQ_73199_SITE_01,deq_va_deq_73199_site_01,deq_va_deq_73199_site_01_gensets,73199,"44470 Chilum Place Ashburn, Loudoun County, Virginia 20147",44470 Chilum Place,Ashburn,20147,15m,232.765789473,imputed_from_pm25_budget_divided_by_pm25_factor,pm25_budget_and_factor,3.33789954338,imputed_from_pm10_budget_conservative_upper_bound,deq_permit_73199,0.0143401637798,imputed_global_median_observed_pm25_lb_per_mwh,deq_emission_factors_observed_median,,,,4,True,True,https://www.deq.virginia.gov/news-info/shortcuts/permits/air/issued-air-permits-for-data-centers,data/raw/deq/pdfs/73199-3_Equinix_LLC.pdf,At least one headline value is imputed from global observed medians for smoke/central baseline coverage.,232.765789473,-77.461073059525,39.02157493887,True,Exact,"44470 CHILUM PL, ASHBURN, VA, 20147",3676,area_pop_003676
VA_DEQ_73200_SITE_01,deq_va_deq_73200_site_01,deq_va_deq_73200_site_01_gensets,73200,"7400 Infantry Ridge Road Manassas, Virginia 20109",7400 Infantry Ridge Road,Manassas,20109,15m,58.9078947367,imputed_from_pm25_budget_divided_by_pm25_factor,pm25_budget_and_factor,0.844748858447,imputed_city_median_pm25_budget,city_median_pm25_budget,0.0143401637798,imputed_global_median_observed_pm25_lb_per_mwh,deq_emission_factors_observed_median,,,,4,True,True,https://www.deq.virginia.gov/news-info/shortcuts/permits/air/issued-air-permits-for-data-centers,"data/raw/deq/pdfs/73200-2_Equinix,_LLC_-_DC_14.pdf",At least one headline value is imputed from global observed medians for smoke/central baseline coverage.,58.9078947367,-77.514397283567,38.803725555707,True,Exact,"7400 INFANTRY RIDGE RD, MANASSAS, VA, 20109",2776,area_pop_002776
VA_DEQ_73230_SITE_01,deq_va_deq_73230_site_01,deq_va_deq_73230_site_01_gensets,73230,"7950 Jones Branch Drive McLean, VA 22107",7950 Jones Branch Drive,McLean,22107,15m,37.2552631578,imputed_from_pm25_budget_divided_by_pm25_factor,pm25_budget_and_factor,0.534246575342,imputed_city_median_pm10_budget_conservative_upper_bound,city_median_pm10_budget,0.0143401637798,imputed_global_median_observed_pm25_lb_per_mwh,deq_emission_factors_observed_median,,,,4,True,True,https://www.deq.virginia.gov/news-info/shortcuts/permits/air/issued-air-permits-for-data-centers,data/raw/deq/pdfs/73230-2_Valo_Park.pdf,At least one headline value is imputed from global observed medians for smoke/central baseline coverage.,37.2552631578,-77.216683424463,38.930244813773,True,Non_Exact,"7950 JONES BRANCH DR, MCLEAN, VA, 22102",3359,area_pop_003359
VA_DEQ_73233_SITE_01,deq_va_deq_73233_site_01,deq_va_deq_73233_site_01_gensets,73233,"21691 Filigree Court Ashburn, Virginia 20147",21691 Filigree Court,Ashburn,20147,15m,43.2352105262,imputed_from_pm25_budget_divided_by_pm25_factor,pm25_budget_and_factor,0.62,permit_extracted_pm25_budget,deq_permit_73233,0.0143401637798,imputed_global_median_observed_pm25_lb_per_mwh,deq_emission_factors_observed_median,,0.62,,4,True,True,https://www.deq.virginia.gov/news-info/shortcuts/permits/air/issued-air-permits-for-data-centers,data/raw/deq/pdfs/73233-8_Equinix_LLC.pdf,At least one headline value is imputed from global observed medians for smoke/central baseline coverage.,43.2352105262,-77.457816963603,39.014688967936,True,Exact,"21691 FILIGREE CT, ASHBURN, VA, 20147",3676,area_pop_003676
VA_DEQ_73233_SITE_02,deq_va_deq_73233_site_02,deq_va_deq_73233_site_02_gensets,73233,"21701 Filigree Court Ashburn, Virginia 20147",21701 Filigree Court,Ashburn,20147,15m,43.2352105262,imputed_from_pm25_budget_divided_by_pm25_factor,pm25_budget_and_factor,0.62,permit_extracted_pm25_budget,deq_permit_73233,0.0143401637798,imputed_global_median_observed_pm25_lb_per_mwh,deq_emission_factors_observed_median,,0.62,,4,True,True,https://www.deq.virginia.gov/news-info/shortcuts/permits/air/issued-air-permits-for-data-centers,data/raw/deq/pdfs/73233-8_Equinix_LLC.pdf,At least one headline value is imputed from global observed medians for smoke/central baseline coverage.,43.2352105262,-77.457837822335,39.014550552557,True,Exact,"21701 FILIGREE CT, ASHBURN, VA, 20147",3676,area_pop_003676
VA_DEQ_73233_SITE_03,deq_va_deq_73233_site_03,deq_va_deq_73233_site_03_gensets,73233,"21711 Filigree Court Ashburn, Virginia 20147",21711 Filigree Court,Ashburn,20147,15m,43.2352105262,imputed_from_pm25_budget_divided_by_pm25_factor,pm25_budget_and_factor,0.62,permit_extracted_pm25_budget,deq_permit_73233,0.0143401637798,imputed_global_median_observed_pm25_lb_per_mwh,deq_emission_factors_observed_median,,0.62,,4,True,True,https://www.deq.virginia.gov/news-info/shortcuts/permits/air/issued-air-permits-for-data-centers,data/raw/deq/pdfs/73233-8_Equinix_LLC.pdf,At least one headline value is imputed from global observed medians for smoke/central baseline coverage.,43.2352105262,-77.457839773122,39.014417899601,True,Exact,"21711 FILIGREE CT, ASHBURN, VA, 20147",3676,area_pop_003676
VA_DEQ_73233_SITE_04,deq_va_deq_73233_site_04,deq_va_deq_73233_site_04_gensets,73233,"21715 Filigree Court Ashburn, Virginia 20147",21715 Filigree Court,Ashburn,20147,15m,43.2352105262,imputed_from_pm25_budget_divided_by_pm25_factor,pm25_budget_and_factor,0.62,permit_extracted_pm25_budget,deq_permit_73233,0.0143401637798,imputed_global_median_observed_pm25_lb_per_mwh,deq_emission_factors_observed_median,,0.62,,4,True,True,https://www.deq.virginia.gov/news-info/shortcuts/permits/air/issued-air-permits-for-data-centers,data/raw/deq/pdfs/73233-8_Equinix_LLC.pdf,At least one headline value is imputed from global observed medians for smoke/central baseline coverage.,43.2352105262,-77.457840553437,39.014364838419,True,Exact,"21715 FILIGREE CT, ASHBURN, VA, 20147",3676,area_pop_003676
VA_DEQ_73233_SITE_05,deq_va_deq_73233_site_05,deq_va_deq_73233_site_05_gensets,73233,"21721 Filigree Court Ashburn, Virginia 20147",21721 Filigree Court,Ashburn,20147,15m,43.2352105262,imputed_from_pm25_budget_divided_by_pm25_factor,pm25_budget_and_factor,0.62,permit_extracted_pm25_budget,deq_permit_73233,0.0143401637798,imputed_global_median_observed_pm25_lb_per_mwh,deq_emission_factors_observed_median,,0.62,,4,True,True,https://www.deq.virginia.gov/news-info/shortcuts/permits/air/issued-air-permits-for-data-centers,data/raw/deq/pdfs/73233-8_Equinix_LLC.pdf,At least one headline value is imputed from global observed medians for smoke/central baseline coverage.,43.2352105262,-77.457841723909,39.014285246646,True,Exact,"21721 FILIGREE CT, ASHBURN, VA, 20147",3676,area_pop_003676
VA_DEQ_73240_SITE_01,deq_va_deq_73240_site_01,deq_va_deq_73240_site_01_gensets,73240,21571 Beaumeade Circle Ashburn Virginia 20147,21571 Beaumeade Circle,Ashburn,20147,15m,51.4249999999,imputed_from_pm25_budget_divided_by_pm25_factor,pm25_budget_and_factor,0.737442922375,imputed_city_median_pm25_budget,city_median_pm25_budget,0.0143401637798,imputed_global_median_observed_pm25_lb_per_mwh,deq_emission_factors_observed_median,,,,4,True,True,https://www.deq.virginia.gov/news-info/shortcuts/permits/air/issued-air-permits-for-data-centers,data/raw/deq/pdfs/73240-4_21571_Beaumeade_Circle_LLC.pdf,At least one headline value is imputed from global observed medians for smoke/central baseline coverage.,51.4249999999,-77.454573742334,39.021052501179,True,Exact,"21571 BEAUMEADE CIR, ASHBURN, VA, 20147",3676,area_pop_003676
VA_DEQ_73293_SITE_01,deq_va_deq_73293_site_01,deq_va_deq_73293_site_01_gensets,73293,22995 Wilder Court Sterling VA 20166,22995 Wilder Court,Sterling,20166,15m,57.1565789472,imputed_from_pm25_budget_divided_by_pm25_factor,pm25_budget_and_factor,0.819634703196,imputed_city_median_pm25_budget,city_median_pm25_budget,0.0143401637798,imputed_global_median_observed_pm25_lb_per_mwh,deq_emission_factors_observed_median,,,,4,True,True,https://www.deq.virginia.gov/news-info/shortcuts/permits/air/issued-air-permits-for-data-centers,data/raw/deq/pdfs/73293-2_22995_Wilder_Court_LLC.pdf,At least one headline value is imputed from global observed medians for smoke/central baseline coverage.,57.1565789472,-77.44382131959,38.979612873773,True,Exact,"22995 WILDER CT, STERLING, VA, 20166",3529,area_pop_003529
VA_DEQ_73294_SITE_01,deq_va_deq_73294_site_01,deq_va_deq_73294_site_01_gensets,73294,4101 Westfax Drive Chantilly Virginia 20151,4101 Westfax Drive,Chantilly,20151,15m,27.8936842105,imputed_from_pm25_budget_divided_by_pm25_factor,pm25_budget_and_factor,0.4,permit_extracted_pm25_budget,deq_permit_73294,0.0143401637798,imputed_global_median_observed_pm25_lb_per_mwh,deq_emission_factors_observed_median,,0.4,,4,True,True,https://www.deq.virginia.gov/news-info/shortcuts/permits/air/issued-air-permits-for-data-centers,"data/raw/deq/pdfs/73294-16_Amazon_Data_Services,_Inc._IAD-1_IAD-9.pdf",At least one headline value is imputed from global observed medians for smoke/central baseline coverage.,27.8936842105,-77.45528555842,38.899279442168,True,Exact,"4101 WESTFAX DR, CHANTILLY, VA, 20151",3178,area_pop_003178
VA_DEQ_73326_SITE_01,deq_va_deq_73326_site_01,deq_va_deq_73326_site_01_gensets,73326,"11720 Plaza America Drive Reston, VA 20190",11720 Plaza America Drive,Reston,20190,15m,9.07499999995,imputed_from_pm25_budget_divided_by_pm25_factor,pm25_budget_and_factor,0.130136986301,imputed_city_median_pm25_budget,city_median_pm25_budget,0.0143401637798,imputed_global_median_observed_pm25_lb_per_mwh,deq_emission_factors_observed_median,,,,4,True,True,https://www.deq.virginia.gov/news-info/shortcuts/permits/air/issued-air-permits-for-data-centers,"data/raw/deq/pdfs/73326-1_Plaza_Office_Realty_II,_LLC.pdf",At least one headline value is imputed from global observed medians for smoke/central baseline coverage.,9.07499999995,-77.337993,38.9596723,True,zip_centroid_approx,ZCTA centroid 20190,3446,area_pop_003446
VA_DEQ_73341_SITE_01,deq_va_deq_73341_site_01,deq_va_deq_73341_site_01_gensets,73341,22340 Dresden Street Dulles Virginia 20166,22340 Dresden Street,Dulles,20166,15m,108.088026316,imputed_from_pm25_budget_divided_by_pm25_factor,pm25_budget_and_factor,1.55,imputed_from_pm10_budget_conservative_upper_bound,deq_permit_73341,0.0143401637798,imputed_global_median_observed_pm25_lb_per_mwh,deq_emission_factors_observed_median,,,,4,True,True,https://www.deq.virginia.gov/news-info/shortcuts/permits/air/issued-air-permits-for-data-centers,data/raw/deq/pdfs/73341-2_VeriSign_Incorporated_Broad_Run_Facility2.pdf,At least one headline value is imputed from global observed medians for smoke/central baseline coverage.,108.088026316,-77.445229066191,38.998318798711,True,Exact,"22340 DRESDEN ST, DULLES, VA, 20166",3606,area_pop_003606
VA_DEQ_73355_SITE_01,deq_va_deq_73355_site_01,deq_va_deq_73355_site_01_gensets,73355,"43831 Devin Shafron Drive Ashburn, Virginia 20147-6983",43831 Devin Shafron Drive,Ashburn,20147-6983,15m,52.5394736841,imputed_from_pm25_budget_divided_by_pm25_factor,pm25_budget_and_factor,0.753424657534,permit_extracted_pm25_budget,deq_permit_73355,0.0143401637798,imputed_global_median_observed_pm25_lb_per_mwh,deq_emission_factors_observed_median,,0.753424657534,,4,True,True,https://www.deq.virginia.gov/news-info/shortcuts/permits/air/issued-air-permits-for-data-centers,"data/raw/deq/pdfs/73355-21_Amazon_Data_Services,_Inc._IAD-6_IAD-13_IAD-54.pdf",At least one headline value is imputed from global observed medians for smoke/central baseline coverage.,52.5394736841,-77.48538092918,39.003553122167,True,Non_Exact,"43831 DEVIN SHAFRON DR, ASHBURN, VA, 20147",3604,area_pop_003604
VA_DEQ_73355_SITE_02,deq_va_deq_73355_site_02,deq_va_deq_73355_site_02_gensets,73355,"43790 Devin Shafron Drive Ashburn, Virginia 20147-6983",43790 Devin Shafron Drive,Ashburn,20147-6983,15m,52.5394736841,imputed_from_pm25_budget_divided_by_pm25_factor,pm25_budget_and_factor,0.753424657534,permit_extracted_pm25_budget,deq_permit_73355,0.0143401637798,imputed_global_median_observed_pm25_lb_per_mwh,deq_emission_factors_observed_median,,0.753424657534,,4,True,True,https://www.deq.virginia.gov/news-info/shortcuts/permits/air/issued-air-permits-for-data-centers,"data/raw/deq/pdfs/73355-21_Amazon_Data_Services,_Inc._IAD-6_IAD-13_IAD-54.pdf",At least one headline value is imputed from global observed medians for smoke/central baseline coverage.,52.5394736841,-77.485974577714,39.003888890175,True,Non_Exact,"43790 DEVIN SHAFRON DR, ASHBURN, VA, 20147",3604,area_pop_003604
